id,last,first,player_debut,mgr_debut,coach_debut,ump_debut
kennt101,"Kennedy","Ted",06/12/1885,,,09/03/1893
kennt001,"Kennedy","Terry",09/04/1978,,,
kennv101,"Kennedy","Vern",09/18/1934,,,
kenna101,"Kenney","Art",07/01/1938,,,
kennj103,"Kenney","Jerry",09/05/1967,,,
kennj102,"Kenney","John",05/02/1872,,,07/04/1872
kensl001,"Kensing","Logan",09/10/2004,,,
kente101,"Kent","Ed",08/14/1884,,,
kentj001,"Kent","Jeff",04/12/1992,,,
kentj901,"Kent","John",,,,08/23/1875
kentm101,"Kent","Maury",04/15/1912,,,
kents001,"Kent","Steven",04/04/2002,,,
kenwd102,"Kenworthy","Dick",09/08/1962,,,
kenwd101,"Kenworthy","Duke",08/28/1912,,,
keouj101,"Keough","Joe",08/07/1968,,,
keoum101,"Keough","Marty",04/21/1956,,,
keoum001,"Keough","Matt",09/03/1977,,,
keplm001,"Kepler","Max",09/27/2015,,,
keppb001,"Keppel","Bobby",05/25/2006,,,
keppj001,"Keppinger","Jeff",08/20/2004,,,
kepsk001,"Kepshire","Kurt",07/04/1984,,,
kerfc001,"Kerfeld","Charlie",07/27/1985,,,
kerig101,"Keriazakos","Gus",10/01/1950,,,
kerij901,"Kerin","John",,,,09/19/1908
kerij101,"Kerins","John",05/01/1884,06/13/1888,,09/06/1888
kerkb101,"Kerksieck","Bill",06/21/1939,,,
kerlo101,"Kerlin","Orie",06/06/1915,,,
kernb101,"Kern","Bill",09/19/1962,,,
kernj001,"Kern","Jim",09/06/1974,,,
kernj101,"Kernan","Joe",04/14/1873,,,
kerng101,"Kernek","George",09/05/1965,,,
kernr101,"Kerns","Russ",08/18/1945,,,
kerrb101,"Kerr","Buddy",09/08/1943,,,
kerrd101,"Kerr","Dickey",04/25/1919,,,
kerrd102,"Kerr","Doc",04/22/1914,,,
kerrj102,"Kerr","John",05/01/1923,,,
kerrm101,"Kerr","Mel",09/16/1925,,,
kerrj101,"Kerrigan","Joe",07/09/1976,8/16/2001,04/06/1983,
kersc001,"Kershaw","Clayton",05/25/2008,,,
kersj001,"Kershner","Jason",07/25/2002,,,
kerwd101,"Kerwin","Dan",09/27/1903,,,
kessd101,"Kessinger","Don",09/07/1964,4/6/1979,,
kessk001,"Kessinger","Keith",09/15/1993,,,
kessh101,"Kessler","Henry",08/04/1873,,,
kestr101,"Kester","Rick",08/18/1968,,,
ketcf101,"Ketchum","Fred",09/12/1899,,,
ketcg101,"Ketchum","Gus",08/07/1922,,,
kettp101,"Ketter","Phil",05/23/1912,,,
keucd001,"Keuchel","Dallas",06/17/2012,,,
keuph101,"Keupper","Henry",04/19/1914,,,
key-j001,"Key","Jimmy",04/06/1984,,,
keysb001,"Keyser","Brian",06/02/1995,,,
khals001,"Khalifa","Sam",06/25/1985,,,
kibbh101,"Kibbie","Hod",06/13/1925,,,
kibbj101,"Kibble","Jack",09/10/1912,,,
kiblj901,"Kibler","John",,,,09/15/1963
kickm001,"Kickham","Mike",05/28/2013,,,
kidam001,"Kida","Masao",04/05/1999,,,
kiebs001,"Kieboom","Spencer",10/02/2016,,,
kiecd001,"Kiecker","Dana",04/12/1990,,,
kiefj101,"Kiefer","Joe",10/01/1920,,,
kiefm001,"Kiefer","Mark",09/20/1993,,,
kiefs001,"Kiefer","Steve",09/03/1984,,,
kiekd001,"Kiekhefer","Dean",05/14/2016,,,
kielb001,"Kielty","Bobby",04/10/2001,,,
kielj001,"Kiely","John",07/26/1991,,,
kiell101,"Kiely","Leo",06/27/1951,,,
kienb101,"Kienzle","Bill",09/15/1882,,,
kierk001,"Kiermaier","Kevin",09/30/2013,,,
kiesb001,"Kieschnick","Brooks",04/03/1996,,,
kiesr001,"Kieschnick","Roger",07/31/2013,,,
kigem001,"Kiger","Mark",10/13/2006,,,
kilbb001,"Kilby","Brad",09/02/2009,,,
kildp101,"Kilduff","Pete",04/18/1917,,,
kiled001,"Kile","Darryl",04/08/1991,,,
kilej101,"Kiley","John",05/01/1884,,,
kilgp001,"Kilgus","Paul",06/07/1987,,,
kilhp101,"Kilhullen","Pat",06/10/1914,,,
kilkm101,"Kilkenny","Mike",04/11/1969,,,
killh102,"Killebrew","Harmon",06/23/1954,,,
kille102,"Killeen","Evans",09/07/1959,,,
killh101,"Killeen","Henry",09/11/1891,,,
killb101,"Killefer","Bill",09/13/1909,8/3/1921,04/13/1926,
killr101,"Killefer","Red",09/16/1907,,,
killf101,"Killen","Frank",08/27/1891,,,08/29/1896
kille101,"Killian","Ed",08/25/1903,,,
killj101,"Killilay","Jack",05/13/1911,,,
kilrm102,"Kilroy","Matt",04/17/1886,,,09/02/1887
kilrm101,"Kilroy","Mike",09/01/1888,,,
kim-b001,"Kim","Byung-Hyun",05/29/1999,,,
kim-h001,"Kim","Hyun Soo",04/10/2016,,,
kim-s001,"Kim","Sun-Woo",06/15/2001,,,
kim-w801,"Kim","Wendell",,,04/03/1989,
kimbc002,"Kimball","Cole",05/14/2011,,,
kimbg101,"Kimball","Gene",05/04/1871,,,
kimbn101,"Kimball","Newt",05/07/1937,,,
kimbs901,"Kimball","Shawn",,,,04/08/1991
kimbs101,"Kimber","Sam",05/01/1884,,,
kimbh101,"Kimberlin","Harry",07/11/1936,,,
kimbd101,"Kimble","Dick",08/20/1945,,,
kimbc001,"Kimbrel","Craig",05/07/2010,,,
kimeh101,"Kime","Hal",06/19/1920,,,
kimmb101,"Kimm","Bruce",05/04/1976,7/5/2002,04/02/1984,
kimmw101,"Kimmick","Wally",09/13/1919,,,
kimsc101,"Kimsey","Chad",04/21/1929,,,
kindj101,"Kindall","Jerry",07/01/1956,,,
kinde101,"Kinder","Ellis",04/30/1946,,,
kiner101,"Kiner","Ralph",04/16/1946,,,
kingc901,"King","Charles",,,,04/14/1904
kingc102,"King","Chick",08/27/1954,,,
kingc101,"King","Clyde",06/21/1944,4/7/1969,04/09/1959,
kingc001,"King","Curtis",08/01/1997,,,
kinge001,"King","Eric",05/15/1986,,,
kingh102,"King","Hal",09/06/1967,,,
kingj001,"King","Jeff",06/02/1989,,,
kingj101,"King","Jim",04/17/1955,,,
kingk001,"King","Kevin",09/02/1993,,,
kingl101,"King","Lee",06/24/1916,,,
kingl103,"King","Lee",09/20/1916,,,
kingl102,"King","Lynn",09/21/1935,,,
kingm101,"King","Marshall",05/08/1871,,,
kingn101,"King","Nellie",04/15/1954,,,
kingr001,"King","Ray",05/21/1999,,,
kings102,"King","Sam",05/01/1884,,,
kings103,"King","Silver",09/28/1886,,,
kings101,"King","Steve",05/09/1871,,,
kingw101,"Kingdon","Wes",06/12/1932,,,
kingm001,"Kingery","Mike",07/07/1986,,,
kingb101,"Kingman","Brian",06/28/1979,,,
kingd001,"Kingman","Dave",07/30/1971,,,
kingh101,"Kingman","Harry",07/01/1914,,,
kingg001,"Kingsale","Gene",09/03/1996,,,
kinkm001,"Kinkade","Mike",09/08/1998,,,
kinlw101,"Kinloch","Walt",08/01/1895,,,
kinnb901,"Kinnamon","Bill",,,,09/08/1960
kinnd101,"Kinney","Dennis",04/09/1978,,,
kinnj001,"Kinney","Josh",07/03/2006,,,
kinnm002,"Kinney","Matt",08/18/2000,,,
kinnw101,"Kinney","Walt",07/26/1918,,,
kinnm001,"Kinnunen","Mike",06/12/1980,,,
kinsb101,"Kinsella","Bob",09/20/1919,,,
kinse101,"Kinsella","Ed",09/16/1905,,,
kinsi001,"Kinsler","Ian",04/03/2006,,,
kinsu101,"Kinsler","William",06/08/1893,,,
kinst101,"Kinslow","Tom",06/04/1886,,,09/21/1892
kintb001,"Kintzler","Brandon",09/10/2010,,,
kinzm001,"Kinzer","Matt",05/18/1989,,,
kinzw101,"Kinzie","Walt",07/17/1882,,,
kinzh101,"Kinzy","Harry",06/08/1934,,,
kipnj001,"Kipnis","Jason",07/22/2011,,,
kippe901,"Kipp","Eden",,,,08/02/1881
kippf101,"Kipp","Fred",09/10/1957,,,
kippb001,"Kipper","Bob",04/12/1985,,04/01/2002,
kippt101,"Kipper","Thornton",06/07/1953,,,
kippe101,"Kippert","Ed",04/14/1914,,,
kirbc101,"Kirby","Clay",04/11/1969,,,
kirbj102,"Kirby","Jim",05/01/1949,,,
kirbj101,"Kirby","John",08/01/1884,,,07/06/1888
kirbk901,"Kirby","Ken",,,,04/10/1979
kirbl101,"Kirby","LaRue",08/07/1912,,,
kirbw001,"Kirby","Wayne",09/12/1991,,04/01/2011,
kircm101,"Kircher","Mike",08/08/1919,,,
kirkb101,"Kirk","Bill",09/23/1961,,,
kirkt101,"Kirk","Tom",06/24/1947,,,
kirkj101,"Kirke","Jay",09/28/1910,,,
kirkw101,"Kirkland","Willie",04/15/1958,,,
kirkm001,"Kirkman","Michael",08/21/2010,,,
kirke102,"Kirkpatrick","Ed",09/13/1962,,,
kirke101,"Kirkpatrick","Enos",08/24/1912,,,
kirkd101,"Kirkwood","Don",09/13/1974,,,
kirrj101,"Kirrene","Joe",10/01/1950,,,
kirsh101,"Kirsch","Harry",04/16/1910,,,
kiseg001,"Kiser","Garland",09/09/1991,,,
kishe101,"Kish","Ernie",07/29/1945,,,
kisir101,"Kisinger","Rube",09/10/1902,,,
kisob001,"Kison","Bruce",07/04/1971,,04/06/1992,
kissg801,"Kissell","George",,,04/08/1969,
kissb101,"Kissinger","Bill",05/30/1895,,,
kitsf101,"Kitson","Frank",05/19/1898,,,07/29/1902
kitsc101,"Kitsos","Chris",04/21/1954,,,
kitth801,"Kittle","Hub",,,04/05/1971,
kittr001,"Kittle","Ron",09/02/1982,,,
kitta001,"Kittredge","Andrew",07/18/2017,,,
kittm101,"Kittridge","Malachi",04/19/1890,4/14/1904,,08/06/1890
kivlp001,"Kivlehan","Patrick",08/20/2016,,,
klaeh101,"Klaerner","Hugo",09/10/1934,,,
klagf101,"Klages","Fred",09/11/1966,,,
klasd001,"Klassen","Danny",07/04/1998,,,
klaub101,"Klaus","Billy",04/16/1952,,,
klaub102,"Klaus","Bobby",04/21/1964,,,
klawa101,"Klawitter","Al",09/20/1909,,,
klawt001,"Klawitter","Tom",04/14/1985,,,
kleeo101,"Klee","Ollie",08/10/1925,,,
kleic101,"Klein","Chuck",07/30/1928,,04/15/1941,05/01/1942
kleig901,"Klein","Gus",,,,04/08/1991
kleil101,"Klein","Lou",04/21/1943,9/1/1961,04/12/1960,
kleip001,"Klein","Phil",08/01/2014,,,
kleiu901,"Kleinbacher","Barney",,,,05/18/1886
kleih101,"Kleine","Hal",04/26/1944,,,
kleit101,"Kleinhans","Ted",04/20/1934,,,
klein101,"Kleinke","Nub",04/25/1935,,,
kleir101,"Kleinow","Red",05/03/1904,,,
klemb901,"Klem","Bill",,,,04/14/1905
klemj901,"Klemm","Justin",,,,05/23/2000
klepe101,"Klepfer","Ed",07/04/1911,,,
klesr001,"Klesko","Ryan",09/12/1992,,,
klevj101,"Kleven","Jay",06/20/1976,,,
kliee101,"Klieman","Ed",09/24/1943,,,
kliml101,"Klimchock","Lou",09/27/1958,,,
klimr101,"Klimkowski","Ron",09/15/1969,,,
klinb103,"Kline","Bob",09/17/1930,,,
klinb104,"Kline","Bobby",04/11/1955,,,
klinr102,"Kline","Ron",04/21/1952,,,
klins002,"Kline","Steve",04/02/1997,,,
klins101,"Kline","Steve",07/10/1970,,,
klinb102,"Kling","Bill",08/13/1891,,,10/15/1892
klinj101,"Kling","Johnny",09/11/1900,4/11/1912,,08/31/1901
klinr101,"Kling","Rudy",09/21/1902,,,
klins001,"Klingenbeck","Scott",06/02/1994,,,
klinb101,"Klinger","Bob",04/19/1938,,,
klinj102,"Klinger","Joe",09/13/1927,,,
klinj001,"Klink","Joe",04/09/1987,,,
klipj101,"Klippstein","Johnny",05/03/1950,,,
klobf101,"Klobedanz","Fred",08/20/1896,,,
klops101,"Klopp","Stan",04/29/1944,,,
klozn101,"Kloza","Nap",08/16/1931,,,
klubc001,"Kluber","Corey",09/01/2011,,,
klugj101,"Klugmann","Joe",09/23/1921,,,
klume101,"Klumpp","Elmer",04/17/1934,,,
klusb101,"Klusman","Billy",06/21/1888,,,09/23/1893
klust101,"Kluszewski","Ted",04/18/1947,,04/06/1970,
klutm101,"Klutts","Mickey",07/07/1976,,,
klutc101,"Kluttz","Clyde",04/20/1942,,,
kmakj001,"Kmak","Joe",04/06/1993,,,
knabo101,"Knabe","Otto",10/03/1905,4/13/1914,04/16/1918,
knacb001,"Knackert","Brent",04/10/1990,,,
knapa001,"Knapp","Andrew",04/06/2017,,,
knapc101,"Knapp","Chris",09/04/1975,,,
knapr801,"Knapp","Rick",,,04/06/2009,
knauc101,"Knaupp","Cotton",08/30/1910,,,
knauf101,"Knauss","Frank",06/25/1890,,,
knauj901,"Knauss","Jim",,,,04/08/1991
knebc001,"Knebel","Corey",05/24/2014,,,
kneir101,"Kneisch","Rudy",09/21/1926,,,
knelp101,"Knell","Phil",07/06/1888,,,04/18/1891
knepb001,"Knepper","Bob",09/10/1976,,,
knepc101,"Knepper","Charlie",05/26/1899,,,
knerl101,"Knerr","Lou",04/17/1945,,,
knete101,"Knetzer","Elmer",09/11/1909,,,
knica001,"Knicely","Alan",08/12/1979,,,
knica101,"Knickerbocker","Austin",04/19/1947,,,
knicb101,"Knickerbocker","Bill",04/12/1933,,,
knifc801,"Kniffin","Chuck",,,04/01/2002,
knigb001,"Knight","Brandon",06/05/2001,,,
knigb901,"Knight","Brian",,,,05/07/2001
knigg101,"Knight","George",09/28/1875,,,10/04/1875
knigj103,"Knight","Jack",09/20/1922,,,
knigj102,"Knight","John",04/14/1905,,,
knigj101,"Knight","Jonah",05/16/1884,,,
knigl101,"Knight","Lon",09/04/1875,05/01/1883,,04/29/1876
knigr001,"Knight","Ray",09/10/1974,4/2/1996,05/01/1993,
knisp101,"Knisely","Pete",09/04/1912,,,
knobc001,"Knoblauch","Chuck",04/09/1991,,,
knodm101,"Knode","Mike",06/28/1920,,,
knodr101,"Knode","Ray",06/30/1923,,,
knowj102,"Knodell","Jake",05/15/1874,,,
knoej001,"Knoedler","Justin",10/03/2004,,,
knolp101,"Knoll","Punch",04/27/1905,,,
knolh101,"Knolls","Hub",05/01/1906,,,
knoob101,"Knoop","Bobby",04/13/1964,5/17/1994,04/07/1977,
knorr001,"Knorr","Randy",09/05/1991,,06/16/2006,
knotf101,"Knothe","Fritz",04/12/1932,,,
knotg101,"Knothe","George",04/25/1932,,,
knote001,"Knott","Eric",09/01/2001,,,
knotj102,"Knott","Jack",04/13/1933,,,
knotj001,"Knott","Jon",05/30/2004,,,
knotg001,"Knotts","Gary",07/28/2001,,,
knotj101,"Knotts","Joe",09/18/1907,,,
knoue101,"Knouff","Ed",07/01/1885,,,
knowd101,"Knowles","Darold",04/18/1965,,04/05/1983,
knowj101,"Knowles","Jimmy",05/02/1884,,,10/04/1892
knowt101,"Knowlson","Tom",07/03/1915,,,
knowb101,"Knowlton","Bill",09/03/1920,,,
knoxa101,"Knox","Andy",09/19/1890,,,
knoxc101,"Knox","Cliff",07/01/1924,,,
knoxj101,"Knox","John",08/01/1972,,,
knudk001,"Knudsen","Kurt",05/16/1992,,,
knudg001,"Knudson","Guido",08/22/2015,,,
knudm001,"Knudson","Mark",07/08/1985,,,
koban101,"Koback","Nick",07/29/1953,,,
kobam001,"Kobayashi","Masahide",04/02/2008,,,
kobek101,"Kobel","Kevin",09/08/1973,,,
kobej001,"Kobernus","Jeff",05/25/2013,,,
kocha101,"Koch","Alan",07/26/1963,,,
kochb102,"Koch","Barney",07/23/1944,,,
kochb001,"Koch","Billy",05/05/1999,,,
kochm001,"Koch","Matt",09/09/2016,,,
kochb101,"Kocher","Brad",04/24/1912,,,
koecd101,"Koecher","Dick",09/29/1946,,,
koegp101,"Koegel","Pete",09/01/1970,,,
koehb101,"Koehler","Ben",04/23/1905,,,
koehp101,"Koehler","Pip",04/22/1925,,,
koeht001,"Koehler","Tom",09/05/2012,,,
koelb001,"Koelling","Brian",08/21/1993,,,
koenl101,"Koenecke","Len",04/12/1932,,,
koenf801,"Koenig","Fred",,,04/07/1970,
koenm101,"Koenig","Mark",09/08/1925,,,
koenw101,"Koenigsmark","Will",09/10/1919,,,
koese101,"Koestner","Elmer",04/23/1910,,,
kohlh101,"Kohler","Henry",07/12/1871,,,08/12/1873
kohlj101,"Kohlman","Joe",09/26/1937,,,
kohlr001,"Kohlmeier","Ryan",07/29/2000,,,
kohnm001,"Kohn","Michael",07/26/2010,,,
kokod101,"Kokos","Dick",07/08/1948,,,
kolaa001,"Kolarek","Adam",06/29/2017,,,
kolbb001,"Kolb","Brandon",05/12/2000,,,
kolbd001,"Kolb","Danny",06/04/1999,,,
kolbe101,"Kolb","Eddie",10/15/1899,,,
kolbg101,"Kolb","Gary",09/07/1960,,,
kolld101,"Kolloway","Don",09/16/1940,,,
kolll901,"Kolls","Lou",,,,04/12/1933
kolpr101,"Kolp","Ray",04/16/1921,,,
kolsk101,"Kolseth","Karl",09/30/1915,,,
kolsh101,"Kolstad","Hal",04/22/1962,,,
komae001,"Komatsu","Erik",04/06/2012,,,
komis002,"Komine","Shane",07/30/2006,,,
komis001,"Komiyama","Satoru",04/04/2002,,,
kommf101,"Kommers","Fred",06/25/1913,,,
kommb001,"Komminsk","Brad",08/14/1983,,,
konep001,"Konerko","Paul",09/08/1997,,,
konee101,"Konetchy","Ed",06/29/1907,,,
konid101,"Konieczny","Doug",09/11/1973,,,
konia101,"Konikowski","Alex",06/16/1948,,,
konnm101,"Konnick","Mike",10/03/1909,,,
konob101,"Konopka","Bruce",06/07/1942,,,
konsj101,"Konstanty","Jim",06/18/1944,,,
kontg001,"Kontos","George",09/10/2011,,,
konud001,"Konuszewski","Dennis",08/04/1995,,,
koo-d001,"Koo","Dae-Sung",04/04/2005,,,
koobe101,"Koob","Ernie",06/23/1915,,,
koonc101,"Koonce","Cal",04/14/1962,,,
koong001,"Koonce","Graham",09/20/2003,,,
koonh101,"Koons","Harry",04/17/1884,,,
koosj001,"Koosman","Jerry",04/14/1967,,,
kopag101,"Kopacz","George",09/18/1966,,,
kopfl101,"Kopf","Larry",09/02/1913,,,
kopfw101,"Kopf","Wally",10/01/1921,,,
koplh101,"Koplitz","Howie",09/08/1961,,,
koplm001,"Koplove","Mike",09/06/2001,,,
koppm101,"Kopp","Merlin",08/02/1915,,,
koppj101,"Koppe","Joe",08/09/1958,,,
kopsg101,"Kopshaw","George",08/04/1923,,,
korcs101,"Korcheck","Steve",09/06/1954,,,
koreb001,"Korecky","Bobby",04/26/2008,,,
korea101,"Kores","Art",07/24/1915,,,
korig101,"Korince","George",09/10/1966,,,
koroj001,"Koronka","John",06/01/2005,,,
korwj101,"Korwan","Jim",04/24/1894,,,
koscg901,"Kosc","Greg",,,,04/09/1976
kosca101,"Kosco","Andy",08/13/1965,,,
koshj001,"Koshansky","Joe",09/01/2007,,,
koshc101,"Koshorek","Clem",04/15/1952,,,
koskb101,"Koski","Bill",04/28/1951,,,
koskc001,"Koskie","Corey",09/09/1998,,,
kosld101,"Koslo","Dave",09/12/1941,,,
koslk001,"Koslofski","Kevin",06/28/1992,,,
kosmm101,"Kosman","Mike",04/20/1944,,,
kostj101,"Kostal","Joe",07/14/1896,,,
kostf102,"Koster","Fred",04/27/1931,,,
kostf101,"Kostro","Frank",09/02/1962,,,
kotcc001,"Kotchman","Casey",05/09/2004,,,
kotsm001,"Kotsay","Mark",07/11/1997,,04/06/2015,
kottg001,"Kottaras","George",09/13/2008,,,
koufs101,"Koufax","Sandy",06/24/1955,,,
koukj101,"Koukalik","Joe",09/01/1904,,,
koupl101,"Koupal","Lou",04/17/1925,,,
kouzk001,"Kouzmanoff","Kevin",09/02/2006,,,
kowaf101,"Kowalik","Fabian",09/04/1932,,,
kowib001,"Kowitz","Brian",06/04/1995,,,
koy-e101,"Koy","Ernie",04/19/1938,,,
kozaa101,"Kozar","Al",04/19/1948,,,
kozlb001,"Kozlowski","Ben",09/19/2002,,,
kozmp001,"Kozma","Pete",05/18/2011,,,
kracj101,"Kracher","Joe",09/17/1939,,,
kraej001,"Kraemer","Joe",08/22/1989,,,
krafc101,"Kraft","Clarence",05/01/1914,,,
krakj101,"Krakauskas","Joe",09/09/1937,,,
kralj101,"Kralick","Jack",04/15/1959,,,
krals101,"Kraly","Steve",08/09/1953,,,
kramj101,"Kramer","Jack",04/25/1939,,,
kramr001,"Kramer","Randy",09/11/1988,,,
kramt001,"Kramer","Tom",09/12/1991,,,
krane101,"Kranepool","Ed",09/22/1962,,,
kranr801,"Kranitz","Rick",,,04/01/2002,
krapg101,"Krapp","Gene",04/14/1911,,,
krate001,"Kratz","Erik",07/17/2010,,,
krauj101,"Kraus","Jack",04/25/1943,,,
krauc101,"Krause","Charlie",07/27/1901,,,
krauh101,"Krause","Harry",04/20/1908,,,
kraum001,"Krauss","Marc",06/21/2013,,,
kraul101,"Krausse","Lew",06/11/1931,,,
kraul102,"Krausse","Lew",06/16/1961,,,
kravk101,"Kravec","Ken",09/04/1975,,,
kravd101,"Kravitz","Danny",04/17/1956,,,
krawr001,"Krawczyk","Ray",06/29/1984,,,
kreef101,"Kreeger","Edward",07/28/1884,,,
kreem101,"Kreevich","Mike",09/07/1931,,,
krehc101,"Krehmeyer","Charlie",07/08/1884,,,
kreim101,"Kreitner","Mickey",09/28/1943,,,
kreir101,"Kreitz","Ralph",08/01/1911,,,
kremr101,"Kremer","Ray",04/18/1924,,,
kremj001,"Kremers","Jimmy",06/05/1990,,,
kremj101,"Kremmel","Jim",07/04/1973,,,
krenw001,"Krenchicki","Wayne",06/15/1979,,,
kresc101,"Kress","Chuck",04/16/1947,,,
kresr101,"Kress","Red",09/24/1927,,04/16/1940,
kretl101,"Kretlow","Lou",09/26/1946,,,
kreur101,"Kreuger","Rick",09/06/1975,,,
kreuc001,"Kreuter","Chad",09/14/1988,,,
kreuf101,"Kreutzer","Frank",09/20/1962,,,
kricp101,"Krichell","Paul",05/12/1911,,04/15/1920,
krieb101,"Krieg","Bill",04/20/1884,,,07/09/1887
kriek101,"Krieger","Kurt",04/21/1949,,,
krish101,"Krist","Howie",09/12/1937,,,
krivr001,"Krivda","Rick",07/07/1995,,,
krocg101,"Krock","Gus",04/24/1888,,,
kroej001,"Kroeger","Josh",09/02/2004,,,
kroez001,"Kroenke","Zach",09/10/2010,,,
krohr101,"Kroh","Rube",09/30/1906,,,
kroli001,"Krol","Ian",06/05/2013,,,
krolj801,"Krol","Jack",,4/26/1978,04/07/1977,
krolg101,"Kroll","Gary",07/26/1964,,,
kronj101,"Kroner","John",09/29/1935,,,
kroom001,"Kroon","Marc",07/07/1995,,,
krsnm101,"Krsnich","Mike",04/23/1960,,,
krsnr101,"Krsnich","Rocky",09/13/1949,,,
krueb001,"Krueger","Bill",04/10/1983,,,
kruee101,"Krueger","Ernie",08/04/1913,,,
krueo101,"Krueger","Otto",09/16/1899,,,
krugc101,"Krug","Chris",05/30/1965,,,
krugg101,"Krug","Gene",04/29/1981,,,
krugh101,"Krug","Henry",07/26/1902,,,
krugm101,"Krug","Marty",05/29/1912,,,
kruga102,"Kruger","Abe",10/06/1908,,,
kruga101,"Kruger","Art",04/11/1907,,,
krukj001,"Kruk","John",04/07/1986,,,
krukm001,"Krukow","Mike",09/06/1976,,,
kruma101,"Krumm","Al",05/17/1889,,,
kryhd101,"Kryhoski","Dick",04/19/1949,,,
krynd001,"Krynzel","Dave",09/01/2004,,,
kubet101,"Kubek","Tony",04/20/1957,,,
kubej002,"Kubel","Jason",08/31/2004,,,
kubej001,"Kubenka","Jeff",09/06/1998,,,
kubit101,"Kubiak","Ted",04/14/1967,,,
kubit001,"Kubinski","Tim",07/16/1997,,,
kubij101,"Kubiszyn","Jack",04/23/1961,,,
kubik001,"Kubitza","Kyle",06/10/2015,,,
kubsg101,"Kubski","Gil",09/02/1980,,,
kucaj101,"Kucab","Johnny",09/14/1950,,,
kucej101,"Kucek","Jack",08/08/1974,,,
kuckj101,"Kucks","Johnny",04/17/1955,,,
kuczs101,"Kuczek","Steve",09/29/1949,,,
kuczb101,"Kuczynski","Bert",06/02/1943,,,
kuehk801,"Kuehl","Karl",,4/9/1976,04/09/1977,
kuehb101,"Kuehne","Bill",05/01/1883,,,
kuenh101,"Kuenn","Harvey",09/06/1952,9/28/1975,04/06/1971,
kuhaf101,"Kuhaulua","Fred",08/02/1977,,,
kuhej101,"Kuhel","Joe",07/31/1930,4/19/1948,,
kuhlc001,"Kuhl","Chad",06/26/2016,,,
kuhnb101,"Kuhn","Bub",09/01/1924,,,
kuhnk101,"Kuhn","Kenny",07/07/1955,,,
kuhnw101,"Kuhn","Walt",04/18/1912,,,
kuhnc101,"Kuhns","Charlie",06/04/1897,,,
kuipd001,"Kuiper","Duane",09/09/1974,,,
kullj101,"Kull","John",10/02/1909,,,
kulpr901,"Kulpa","Ron",,,,07/23/1998
kumem101,"Kume","Mike",08/26/1955,,,
kunkb101,"Kunkel","Bill",04/15/1961,,,09/17/1968
kunkj001,"Kunkel","Jeff",07/23/1984,,,
kuntr001,"Kuntz","Rusty",09/01/1979,,04/03/1989,
kunze101,"Kunz","Earl",04/19/1923,,,
kunze001,"Kunz","Eddie",08/03/2008,,,
kuo-h001,"Kuo","Hong-Chih",09/02/2005,,,
kuroh001,"Kuroda","Hiroki",04/04/2008,,,
kuror101,"Kurosaki","Ryan",05/20/1975,,,
kurow101,"Kurowski","Whitey",09/23/1941,,,
kurth101,"Kurtz","Hal",04/18/1968,,,
kusee101,"Kusel","Ed",09/18/1909,,,
kushe101,"Kush","Emil",09/21/1941,,,
kusic101,"Kusick","Craig",09/08/1973,,,
kusna101,"Kusnyer","Art",09/21/1970,,04/10/1980,
kustj101,"Kustus","Jul",04/17/1909,,,
kutcr001,"Kutcher","Randy",06/19/1986,,,
kutij101,"Kutina","Joe",09/06/1911,,,
kutym101,"Kutyna","Marty",09/19/1959,,,
kutzj001,"Kutzler","Jerry",04/28/1990,,,
kuwam001,"Kuwata","Masumi",06/10/2007,,,
kuzab101,"Kuzava","Bob",09/21/1946,,,
kvasa101,"Kvasnak","Al",04/15/1942,,,
kylea101,"Kyle","Andy",09/07/1912,,,
kyles801,"Kyles","Stan",,,04/07/2009,
lastt001,"La Stella","Tommy",05/28/2014,,,
laabc101,"Laabs","Chet",05/05/1937,,,
labaj001,"Labandeira","Josh",09/17/2004,,,
labic101,"Labine","Clem",04/18/1950,,,
laboj001,"Labourt","Jairo",09/01/2017,,,
laboc101,"Laboy","Coco",04/08/1969,,,
laceb001,"Lacey","Bob",05/13/1977,,,
lachc101,"LaChance","Candy",08/15/1893,,,
lachb801,"Lachemann","Bill",,,04/26/1995,
lachm101,"Lachemann","Marcel",06/04/1969,5/19/1994,04/02/1984,
lachr101,"Lachemann","Rene",05/04/1965,4/9/1981,04/08/1985,
lacha101,"Lachowicz","Al",09/13/1983,,,
lackj001,"Lackey","John",06/24/2002,,,
lacku101,"Lackey","William",10/02/1890,,,
lacop101,"LaCock","Pete",09/06/1972,,,
lacof001,"LaCorte","Frank",09/08/1975,,,
lacom001,"LaCoss","Mike",07/18/1978,,,
lacyg101,"Lacy","Guy",05/07/1926,,,
lacyk001,"Lacy","Kerry",08/16/1996,,,
lacyl001,"Lacy","Lee",06/30/1972,,,
laddh101,"Ladd","Hi",07/12/1898,,,
laddp001,"Ladd","Pete",08/17/1979,,,
laded101,"Lade","Doyle",09/18/1946,,,
ladet001,"Ladendorf","Tyler",04/08/2015,,,
lades101,"Ladew","Steve",09/27/1889,,,
lafaj101,"Lafata","Joe",04/17/1947,,,
lafff101,"Lafferty","Flip",09/15/1876,,,
laffa001,"Laffey","Aaron",08/04/2007,,,
lafie101,"Lafitte","Ed",04/16/1909,,,
lafop001,"LaForest","Pete",09/02/2003,,,
